,Title,Company,Rating,Location,Salary,Post_date,Extract_date,Job_url
4220,"DoD Senior Data Scientist, Managing Consultant",Guidehouse,3.4,"['Naval Anacost Annex, DC 20373 (Capitol Hill area)+4 locations']",,5 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8incPGzsZGIPHMYrJqvFQnuAEKYq-XcgK1uvqIY98IpLWJA0XtmBY3yQiGbkW5HOG27IULQuApWihf4_V0aTNSz-xGhCuWfqW5MuEXd6QuC9BW3SZ6pIRs0mWREbvMF94gf2KpwKDiLpQTUFJ6tfP8ogCLwRwj24ZyAmaIVAxrFjZR5-Ohy-1DH9TmSY0SN5CH29NWgs8s8qyetA1UQXJC7kHQsPvPGLvXvIFzulUOHqDu3l9VEVa4VdppYgnJGSA8UpV93Yp0XyrGNEAiwDWmtmfj-qh0TmaXeUJlg0N6-tZhgDU3eSY6xK9iPDZLcPoXBLsZBrFkrDHZoau46g-H3UmtFCKlv6A9BTexOJJ1mNd1is-LWcXsw8b3T19x3Ig&p=11&fvj=0&vjs=3
4221,"Director, Data Science",National Association of REALTORSÂ®,,"['Chicago, IL 60611 (Near North area)']",,4 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=a9c091c9f3857486&fccid=438edf9795c50f23&vjs=3
4222,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
4223,Data Science Senior Analyst,Accenture,4.0,"['Denver, CO 80202 (Union Station area)+4 locations']",,3 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=07f7a2c8be69b12c&fccid=a4e4e2eaf26690c9&vjs=3
4224,Lead Data Scientist (Remote),GrowthBook,,['Remote'],,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=eb9318ee76676e17&fccid=dd616958bd9ddc12&vjs=3
4225,Senior Data Scientist,Radancy,3.7,"['Chicago, IL 60695 (Loop area)•Remote']",,2 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BmBivckoKIwb-7nkAIiT2NR1int7Qkje2fhghJUHqGcNC_76hTp96v5qMJm84bkuimC6eICsw7pP1X-BnohdWRRqhM3HEsubsGl1SRLbm4fEjnTrPWiH6Ej6ANGi80uKpCj7EaudaREyqCeE0JuZEU4o1K4mgwBxe1y7zP--Hcx3Fk9w1J-XFvo3sowCW-gekgye0hzmuXupnHU_53t28vk_0OSKHZLfsPPXKi9PicTi9cjeiRGtHHg5CPxdsSgsqA4TiEc8zsEMFMvzWtInSjOnITf3S0mnB1qcHJEa6ZfzXa-IL_rrxtQ1qi0g7CbnUJO8WaLzHpFyDkaH1jQ_mUXs3N3N3QQ8HX9H3V5Obl354DbmsSf_VHAAVYs_hDnlhAqZ_OaV08V01gwy-6TF95lvJLaxyraxf9DEXcLA92FpENyluPCf1Q&p=10&fvj=0&vjs=3
4226,"Sr. Director, Data Science & Analytics",Crossover Health,3.6,['Remote'],,3 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=f62cb6a61dfb8382&fccid=7edbf0a68bac57aa&vjs=3
4227,Data Scientist (Voice),Talkdesk,3.0,['California•Remote'],,1 day ago,2021-09-18,https://www.indeed.com/rc/clk?jk=e081919793d248cb&fccid=d11078692223e115&vjs=3
4228,"Data Scientist, Senior",Booz Allen Hamilton,3.9,"['Charlottesville, VA+2 locations']",,5 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=4eb9e6e4d07913d7&fccid=4e041af1d0af1bc8&vjs=3
4229,Applied Science Manager - Platform Data Science,Uber,3.7,"['San Francisco, CA 94103 (South of Market area)']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=6a75f72aa1a7cdba&fccid=f766f8bfbc3effb7&vjs=3
4230,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
4231,Lead Data Scientist (Remote),GrowthBook,,['Remote'],,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=eb9318ee76676e17&fccid=dd616958bd9ddc12&vjs=3
4232,Senior Data Scientist,Radancy,3.7,"['Chicago, IL 60695 (Loop area)•Remote']",,2 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BmBivckoKIwb-7nkAIiT2NR1int7Qkje2fhghJUHqGcNC_76hTp96v5qMJm84bkuimC6eICsw7pP1X-BnohdWRRqhM3HEsubsGl1SRLbm4fEjnTrPWiH6Ej6ANGi80uKpCj7EaudaREyqCeE0JuZEU4o1K4mgwBxe1PCyZNf6yOA9sZjZMpMjAgah38ESuJrVDWRmkUfxFvrYQAcNvCQpDOrt2UDxhePvP-dvTxFHTTlvlrqFnDCOlbv53SZScq6-8j8QCgdT0s9hVyeFrjFbMomGj4zMhvcIwGMA0gytMWB3HdSciq8erLhgAO88zhfUIC89LmTeW_Ns5TnjwMe0_0rCzzaPSJfClHB4O5Lndww4v9LvbV2fJyy86Glx0H02Bu-MFkhJKcmPsEYjTTgMg18PX1xqiwff9X-Yk0fNCr_BkvSxQL2eg&p=5&fvj=0&vjs=3
4233,Senior Data Scientist,Guidehouse,3.4,"['Huntsville, AL 35806+9 locations']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O88p6qZY6rcvXK_-MbTcOrf1Xf7h_TW4cX2qf2SFQGEZzbfDAArG7_qKM3o7tb9UpH3VLa7J16XFe-r2uJYTi4mwJkRkLX-1u9SyPCYcqW7X-bc6ERQSlW4SLjpcmVP3nnqLc59Ts4W35qRfsI6xXHhcMkjka4hiSVzRTsUCQHb09F0QvLo1B9BQRx0rILin4eXNaQVLIGNDuzJv5Td9kkU5teX2-ozcs_qJGK8Cub3mwH0-D6-NvOXo7oYKZcyZ9DMikggY4TcT_teLdUyHOlB-espCIPbkiTZUKMnza0En98Oq4tr2n1wceEnSA8kbBkwH3gL5fZ0ibBRCytbhPvIDEYSGMyAoETfj3IDsoBP0aRFdV0DxE7IU2PHv_zhvBW&p=6&fvj=0&vjs=3
4234,"Data Science Manager (Remote, United States)",Shopify,3.9,"['Dallas, TX 75201•Remote']",,Today,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cd8rgsyGhFvMrD1rf7FXHjGc1BkNqwZLJ5WjcsKW1J4WnsFct9ejhb6RUqZ_tD7dEJEtwZlx7aiZEfGWOdefZGJmmhJ4ITArPfR5QyfrdXbT6sbxQsjSm014kEbPMjsli4GqnBM427ZcCbNG-ak-JjRvLptWwPJvQSsK72THbXVugyrjkfryds1DwHhC8uEBPJcqEGOO1XHRHYQNHkKUgLrodwMShKYgsEXCZmex8O03x5_qvO1ZfU8fiuCxsD4e5f2tGhKeMK_S6Tn3evJoM-zlOTfqHbjO47zHPY9S1XPxLzROz14P88MUbbL4lagkCJ0szn7UZcgVuyT0pc3A0C7pvtyAmOrqh-EGXdqlYTnBu3DOlvdWRx_5Dc5Xh8Limzxiw_BlHISfx66-lHuzflsuKvE0uadrmMsfDxPinpdTrCe4bIDbdfqzTECiym5VjMdT0YpK-OE6Q5nktVg6D4kkhjP8gslOnBmVMhiMagRcugSOIVQvHdwKkWdQ7ntOUuzz2CzGnJNNREy-xdPmr5uX7UITTxmrs5yJRYAxKazDcnnLGMEoebZZn7jQiUr7-3bXZn-3Z7D3uMeGuCpwveLULh4nNARo6RHEN7ahUJ3kFya3OMo3b72LLOwsNjtPUNkZn6RsYgxWpCRrp8-sSzYwD7od4SP2CeTpt5Vmp-J4tMmxebhzymwc7NJqXCfx-UJwfGkOnWdlpLB0g_wO7aqFcr1OB9fNdR4-_iQF3L9EgGkJRi26-X&p=8&fvj=0&vjs=3
4235,Data Scientist – Financial Management - Senior Consultant,Guidehouse,3.4,"['Washington, DC 20036 (Downtown area)+4 locations']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8bUunUZGLJ7PTRCMk0WFs9S65NcbZVV0-6i_oEYGcqBUfeFpTavPzYjm2EH_BY6QieAnGeDKTwYJdjvYQPTQcaZ_5GDhegbYDfTEsoXPhmuxnQ4ReATFfK1XV_PLLkQiIlnCEsChSvpEZJp4uokEiB58sIZh8z0xhPq9wEruZD3I5zShC35c27xciWa7Dcw1gbIUWpbWbadC7oSCE7BKG1WIlaiyq_4Tk9ShkqE4dFFE-sfejpILz0ikTwNMbwpjNGKITOLme5a34pbEZAEDIkOvsm3wEn9lz0ZT_qbp4sjzWWnGYQ9cuH6R9awUxHF0e-8GGa-rIe1q0ll4xdR-l0KpVvAAPdhpjxqh7CsWqtO_SPK1ifDjoxXPSnzwS4iJQ&p=11&fvj=0&vjs=3
4236,Supply Chain Data Scientist College Co-op,CNH Industrial,3.8,"['New Holland, PA']",,7 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=872d1f37060a45c3&fccid=e2c5b29a1878dd23&vjs=3
4237,"Director, Data Science",National Association of REALTORSÂ®,,"['Chicago, IL 60611 (Near North area)']",,4 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=a9c091c9f3857486&fccid=438edf9795c50f23&vjs=3
4238,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
4239,Lead Data Scientist (Remote),GrowthBook,,['Remote'],,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=eb9318ee76676e17&fccid=dd616958bd9ddc12&vjs=3
4240,"Sr. Director, Data Science & Analytics",Crossover Health,3.6,['Remote'],,3 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=f62cb6a61dfb8382&fccid=7edbf0a68bac57aa&vjs=3
4241,Data Scientist (Voice),Talkdesk,3.0,['California•Remote'],,1 day ago,2021-09-18,https://www.indeed.com/rc/clk?jk=e081919793d248cb&fccid=d11078692223e115&vjs=3
4242,"Data Scientist, Senior",Booz Allen Hamilton,3.9,"['Charlottesville, VA+2 locations']",,5 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=4eb9e6e4d07913d7&fccid=4e041af1d0af1bc8&vjs=3
4243,Applied Science Manager - Platform Data Science,Uber,3.7,"['San Francisco, CA 94103 (South of Market area)']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=6a75f72aa1a7cdba&fccid=f766f8bfbc3effb7&vjs=3
4244,Data Scientist (Voice),Talkdesk,3.0,['California•Remote'],,1 day ago,2021-09-18,https://www.indeed.com/rc/clk?jk=e081919793d248cb&fccid=d11078692223e115&vjs=3
4245,"Data Scientist, Senior",Booz Allen Hamilton,3.9,"['Charlottesville, VA+2 locations']",,5 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=4eb9e6e4d07913d7&fccid=4e041af1d0af1bc8&vjs=3
4246,Applied Science Manager - Platform Data Science,Uber,3.7,"['San Francisco, CA 94103 (South of Market area)']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=6a75f72aa1a7cdba&fccid=f766f8bfbc3effb7&vjs=3
4247,"DoD Data Scientist, Managing Consultant",Guidehouse,3.4,"['Washington, DC 20036 (Downtown area)']",,5 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8incPGzsZGIPHMYrJqvFQnsdcDK_V6g7lQYkMTt2f1dTyE4rGqf-qQ6FmmljXZRKMocduXUa6OEv5j-vcYx1XEDHVKhC_HMaXscksS9iEJdGva-kldPJmjdfkXIsG1MCThnL4Ts_jiZQV0KVZYK-AvNWAUOPdsvz6iLgnUwmJ32G9mVzCZj0OTOQ07UaDiiDrQjp6uGa_wuCd6xQ1iqR11MxQ9FbsiiX_YQwKWErgbNcmG74L6qTYvfde187l8MLgE6vU9cmWfJqHfrTlpodaJCIyxQKfqWd0e8TesedAKUzVDjiBlokUcUKp4aYYQDSWFG0eTWTtzEOr-CfcL-4XqBrocUDD_lFBeyFLP0vn55NjP_qLNN9fLMzGBbr7F4Ez&p=9&fvj=0&vjs=3
4248,"Data Scientist-Machine Learning, Senior Consultant",Guidehouse,3.4,"['Kensington, MD 20891']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O88p6qZY6rcvXK_-MbTcOrf9__2yt0_OAiRMB0lSnRLtwmYsVIg6D7fDsze69e5mJrDTzhDW7tZCQRjgVjjRZp7lLzlyEmr3GEL2J6myh2IZvEgiM2RS1ue9KuOIrvRcwBogp_u-ENv0riawqLGIJGt9ILKKs2ZaluX-3StLImOqzr2SayJJS47KbfbPZFt1eKvFRLupNcVGjcdGRvNx5-ipl6uo_zk8RFtkMZ2TWCXxi8-Pbbow3-AdhSjF-kZ5n4MmRsJfmPw1KQW3WDtvjL3oW2BKvlY2XpC_OpSaB71hCudts5tEslsrELYVmeM8x1Wpt3d47ub5df07aiz9G3qFVunkfPZ-bpEswqH_58v81HSIjHZKWBZnm5sCbigWJQ&p=10&fvj=0&vjs=3
4249,"Data Scientist, Managing Consultant - Financial Management",Guidehouse,3.4,"['Washington, DC 20036 (Downtown area)']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8bUunUZGLJ7PTRCMk0WFs9eqAOK66zJUnq46li1b4y8xUEAWEd_UVyipEq0KNoGCGe25l4o4N3YAkoyIv6B-RzGHsebWwS-BqO1iarm8NJ8qlBzJoZ-7yY70T-beLEpWlq90-aP9kjlAa3kSeaO-L6x4fKv6AAQXEJmakpXokRPGAdalOXPQ0wjF9vtRmsfzhGP9nXlTrbDTEBrQQiXJHD5SaxR6XMeMt1vp13pprf0vGCEitn5ebUZs24tQtnLeYX31fIWJhaErK4UOtzIz2CsOIh3f1bHIwKQYJwY-6jQJcL6ikVcGHEqR7WzCkH1FbHIKBZ3ErACxpub5WCQV4TETR5O_nMXsg5dbD0211tuqi_S-ExmW2sleX8-4aLRei&p=12&fvj=0&vjs=3
4250,"Sr. Director, Data Science & Analytics",Crossover Health,3.6,['Remote'],,3 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=f62cb6a61dfb8382&fccid=7edbf0a68bac57aa&vjs=3
4251,Data Scientist (Voice),Talkdesk,3.0,['California•Remote'],,1 day ago,2021-09-18,https://www.indeed.com/rc/clk?jk=e081919793d248cb&fccid=d11078692223e115&vjs=3
4252,"Data Scientist, Senior",Booz Allen Hamilton,3.9,"['Charlottesville, VA+2 locations']",,5 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=4eb9e6e4d07913d7&fccid=4e041af1d0af1bc8&vjs=3
4253,Applied Science Manager - Platform Data Science,Uber,3.7,"['San Francisco, CA 94103 (South of Market area)']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=6a75f72aa1a7cdba&fccid=f766f8bfbc3effb7&vjs=3
4254,Supply Chain Data Scientist College Co-op,CNH Industrial,3.8,"['New Holland, PA']",,7 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=872d1f37060a45c3&fccid=e2c5b29a1878dd23&vjs=3
4255,"Director, Data Science",National Association of REALTORSÂ®,,"['Chicago, IL 60611 (Near North area)']",,4 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=a9c091c9f3857486&fccid=438edf9795c50f23&vjs=3
4256,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
4257,Lead Data Scientist (Remote),GrowthBook,,['Remote'],,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=eb9318ee76676e17&fccid=dd616958bd9ddc12&vjs=3
4258,Senior Data Scientist,Guidehouse,3.4,"['Ryland, AL 35767+9 locations']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8bUunUZGLJ7PTRCMk0WFs9YGNvn5FQWKOzMUGsJvmbhpjrS-QGDBgHerVcN8F2EJDsPkSBWwAYEubl6xqfLwQlbmSAtMWWxN94vOiiXZjNxa8r2pJalo3AuChEUn3iTF9UPM-omIh-_APuNfo8O9ZYTGjIa_wL6NF3qqN_UUFFekDgbasPHWUF14tPEdl1LcMtqI15b4VcBRAC5bP3AoVD-A1I4sQDgB1LX8uv8XYvLOaKQfBEcdcG0_OQscaNd2CgPy9uzRwXORs7dIYi60e-1ZqNeSYoMTO3HvIWSmWJ-men3Qd4Gx9MQSu2PyYSzimT-xdHRiYTowQVlOh06FaLjF2d4VQ_OeZQ3kw-EuKVqEgWrTFMbzU8LW6c78M9y_c&p=11&fvj=0&vjs=3
4259,"DoD Senior Data Scientist, Managing Consultant",Guidehouse,3.4,"['Potomac, MD 20854+4 locations']",,5 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8incPGzsZGIPHMYrJqvFQnnVCJGylsg1TScke75obtbQk2pmNgnELkU3VO1CNJdh_kHmxdAMudxidtWTr7QVe_XKPdOXEEKo4w_hm0QiXwZSMr70oceSDaYvAArXIdZ5sel3BexW0bNQQ7WqwTru1b5Anmlgyb06vV7U-7Kd4vYWnowUxSMEIWz68fRuKb9x99lsSOPmL56fDPDCJ9Q7KpPEmmXMNprMYkKhILBrGX0gKkf6-WTF1qaCwyAMHJYG4R9pFgijUWb0hema86pWY2mu-xv3NtFpZngKAORdl6Em0Nt-a8CwGlb_FYOYlDVgtm8JphfpWGnQyajazzFP-U27HiAbq2wdG7hE3VGQSEY8ZQGIb7Xa7QgknWss9EcvF&p=13&fvj=0&vjs=3
4260,"Data Scientist, Managing Consultant - Financial Management",Guidehouse,3.4,"['Highland, MD 20777+4 locations']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8bUunUZGLJ7PTRCMk0WFs9eOKoyswwfT_9uazsha3gKbGswg9kEIUUthdLEkpJmjifxnoVboKO2Jb_onQkcEl7nLpxsYUSKRR--9L-xq55TDU4WLzFa4idqVOJOcnGuY6tEMWWxvh8ERZUM3qqBdtENrlFEzC7FSty-DEfcWiBGlqDTc23MSB0fX8YmDqKIyrIY8yewZyAW8-r74ABqcsrUzRtwH1Py-qQ1lIuvmaBVA7LmWvMuUJnTV9Cc3eZUquypIf9JFVXrTFfk0ZgFQ3ls0ankN_dQSZvhaBWvGgozVBDxBee1lbqc_4Qw_HF7AyAydvAcAWEPJb47BBEbAmMEqF-WdtfwP_&p=14&fvj=0&vjs=3
4261,"Pre-Sales Data Science, Channel West",DataRobot,4.0,"['San Francisco, CA']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=3763ce43202a4101&fccid=ccacdb1cb7d4a077&vjs=3
4262,Supply Chain Data Scientist College Co-op,CNH Industrial,3.8,"['New Holland, PA']",,7 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=872d1f37060a45c3&fccid=e2c5b29a1878dd23&vjs=3
4263,"Director, Data Science",National Association of REALTORSÂ®,,"['Chicago, IL 60611 (Near North area)']",,4 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=a9c091c9f3857486&fccid=438edf9795c50f23&vjs=3
4264,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
4265,Lead Data Scientist (Remote),GrowthBook,,['Remote'],,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=eb9318ee76676e17&fccid=dd616958bd9ddc12&vjs=3
4266,"Sr. Director, Data Science & Analytics",Crossover Health,3.6,['Remote'],,3 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=f62cb6a61dfb8382&fccid=7edbf0a68bac57aa&vjs=3
4267,Data Scientist (Voice),Talkdesk,3.0,['California•Remote'],,1 day ago,2021-09-18,https://www.indeed.com/rc/clk?jk=e081919793d248cb&fccid=d11078692223e115&vjs=3
4268,"Data Scientist, Senior",Booz Allen Hamilton,3.9,"['Charlottesville, VA+2 locations']",,5 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=4eb9e6e4d07913d7&fccid=4e041af1d0af1bc8&vjs=3
4269,Applied Science Manager - Platform Data Science,Uber,3.7,"['San Francisco, CA 94103 (South of Market area)']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=6a75f72aa1a7cdba&fccid=f766f8bfbc3effb7&vjs=3
4270,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
4271,Lead Data Scientist (Remote),GrowthBook,,['Remote'],,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=eb9318ee76676e17&fccid=dd616958bd9ddc12&vjs=3
4272,Senior Data Scientist,Guidehouse,3.4,"['Huntsville, AL 35806+9 locations']",,6 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O88p6qZY6rcvXK_-MbTcOrf1Xf7h_TW4cX2qf2SFQGEZzbfDAArG7_qKM3o7tb9UpH3VLa7J16XFe-r2uJYTi4mwJkRkLX-1u9SyPCYcqW7X-lLsjEAzvkSr6dtAXYua-0To50KTjKSG7nzURX4PI6SVFeKHt3-GKREAW4oTiAz2GRVqvpJhqbFaFLVIUidHfW8j6PmJd1i-f1bgrNNRG34HzyhHSgjWY2ctC-0RlnC9pWVdY33UzX7jmM6H6gTn21W4wzW4qW-qeNoMyBGQofXi4MP1VvqN6EXbIQYfKSxseFLJuoFM4tf8CQk7l_pGtvPE-_nJHQRp8z60UQQop6__gHKQOBUwYNsy9gicH03vubOtRRfjCupXu4kzeCfbcj&p=8&fvj=0&vjs=3
4273,DoD Data Scientist Consultant - Managing Consultant,Guidehouse,3.4,"['Washington, DC 20020 (Anacostia area)+3 locations']",,5 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yLKGpcQzZ_O8incPGzsZGIPHMYrJqvFQnqN_o7DtlxzNbfU2b0DKsAYAoxqWDWHLpJLOSJzpv4th7jG6vqR3Ufx4WT0OkiirSdiMGqnNi9r8l0aPGRf2IC6fASMlKtuow3PA84E0kbT_LAjuUuDWkOuTMKALtcA2NETIwWpjIcvaxPX4UPrCW4_eR5Ng0w3zYTmS0-xwx2desM28ysSeGWMUoaCBnzFJrElAd-PzRGQHkTfPPOWQlgcC_rnKSjAhdhriZG5jo_x6AwhaYGFA7EZzIYsyqOoFU3PIgkjbJu7g59NxSOegXojrKPZTqLZvEjCko69P6VkovWgenBpLIlsMAoInN4zlFLSppkaDtAMrk5zLgQ-xfIgL_PQndoPpm1wSRZGWGhu9&p=9&fvj=0&vjs=3
4274,Senior Data Science Manager,ServiceNow,3.6,"['San Diego, CA 92121 (University City area)+1 location']",,4 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=7a27274a9388e738&fccid=7442885bc0fa7c14&vjs=3
4275,Lead Data Scientist/ML Engineer,TIBCO Software,3.8,['Remote'],,5 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=be1683a27a6c1b5a&fccid=53242361973750f7&vjs=3
4276,"Data Scientist - Richmond, Virginia (VA)",LL Flooring,3.2,"['Richmond, VA']",,7 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=6dc8727f33207a85&fccid=de58ba1cd86512b5&vjs=3
4277,"Associate Director, Data Science",SiriusXM,3.5,"['New York, NY 10017 (Midtown area)']",,7 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=e1ec616fbf72f8d8&fccid=25039f950f78d541&vjs=3
4278,"Pre-Sales Data Science, Channel West",DataRobot,4.0,"['San Francisco, CA']",,2 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=3763ce43202a4101&fccid=ccacdb1cb7d4a077&vjs=3
4279,Supply Chain Data Scientist College Co-op,CNH Industrial,3.8,"['New Holland, PA']",,7 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=872d1f37060a45c3&fccid=e2c5b29a1878dd23&vjs=3
4280,"Director, Data Science",National Association of REALTORSÂ®,,"['Chicago, IL 60611 (Near North area)']",,4 days ago,2021-09-18,https://www.indeed.com/rc/clk?jk=a9c091c9f3857486&fccid=438edf9795c50f23&vjs=3
4281,Data Engineer / Data Scientist,MATRIX Resources,4.0,"['San Francisco, CA 94105 (Financial District area)']",,7 days ago,2021-09-18,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0De5ppvndiyxA0pMSLQzOe_j9Mra0KF_8EhxTxOKXtZIVeetzWihkwjWVj6ewprS-1hcvMWXjn1jTrNQMIwYqNfQrPRTSNXN-NjwNif3pvXKGDs4fcTmYkmm8MHS2NWf5WvtYSL-Tf1bTc3RfjcVcbq_6ZjgfbfSZ8yIlK3AsU16-_cJrI-IBm9fGbtwuYn_6r4DR_jHoqzuJOu7zKGVf2PFUahz24l_0uUSiodoNpw0Wo74tFonK3mDTD6P0nFHURU5ERSHAfUiq4vvL-K44iOMJ87knlI7X3Zhu6I0TaTcUJYGtODKl4tLwF9eVARP4f-MFjHAuDopSoIhekbusa-rMMdMUrYrWJPn6IK2_cpzyQwpTjUFkzLG1CHxMlAyLf-H_prYSC6b8ZjtbQ7IBhI5VwaGF8I9BJjVpc27kitjDAtyHeT40c1b1QqK9iQ2CDjTBMPMA7o6Lswa1QShMx3xuEoUymErRzgYCeFTQSPmwUEsAapGngq4FEzS1enwYnhRg5Df60OyMnNGO1xbvsdPFZ4AhsboZK8FMAVYBoYT8VKBHhPr6XlSYZrtdv-dxgeIyt48KBzvVbajDlSsALx73IBluzy9vH7Ww9TZuoGVpgnpjqLF-Bt8FP4-OUexYTq1lYG-OKCV4xH0V3HXmdbeb_dw2FQaRiRpspXeDmCS0LZTg4-IxXunWMKd99S2KAu5Pr6qJcB27quj-QEyvuq8NGDMGQAiOv6tCq59XPc2Q==&p=5&fvj=0&vjs=3
4282,Sr. Data Science Business Analyst,Spark Therapeutics,3.4,"['Philadelphia, PA 19104 (University City area)']",,Today,2021-09-18,https://www.indeed.com/rc/clk?jk=b2b32b6d6036dbfe&fccid=25e1359bd0781a5f&vjs=3
